,uid,scenario,physical,document,witness,character
19640,AS2WCX025VMT,24,clear_in,none,clear_ex,none
19641,AS2WCX025VMT,9,clear_ex,none,ambiguous,none
19642,AS2WCX025VMT,27,none,clear_in,none,clear_ex
19643,AS2WCX025VMT,18,ambiguous,clear_in,clear_ex,none
19644,AS2WCX025VMT,23,clear_in,ambiguous,ambiguous,none
19645,AS2WCX025VMT,12,clear_in,ambiguous,clear_ex,clear_ex
19646,AS2WCX025VMT,3,clear_in,ambiguous,clear_in,none
19647,AS2WCX025VMT,25,clear_ex,clear_in,clear_in,clear_ex
19648,AS2WCX025VMT,29,none,none,clear_in,clear_in
19649,AS2WCX025VMT,8,clear_in,ambiguous,clear_in,clear_in
19650,AS2WCX025VMT,22,clear_in,clear_in,clear_in,clear_ex
19651,AS2WCX025VMT,26,clear_ex,clear_in,ambiguous,clear_ex
19652,AS2WCX025VMT,15,clear_ex,ambiguous,clear_ex,clear_ex
19653,AS2WCX025VMT,28,clear_ex,clear_ex,clear_in,clear_ex
19654,A1WBGYZ6Y8NJ9,13,none,none,clear_in,none
19655,A1WBGYZ6Y8NJ9,5,clear_in,clear_in,clear_in,clear_in
19656,A1WBGYZ6Y8NJ9,7,clear_in,none,clear_in,none
19657,A1WBGYZ6Y8NJ9,29,none,clear_in,clear_in,clear_in
19658,A1WBGYZ6Y8NJ9,9,none,clear_in,none,clear_in
19659,A1WBGYZ6Y8NJ9,2,clear_in,clear_in,clear_in,none
19660,A1WBGYZ6Y8NJ9,4,none,clear_in,clear_in,none
19661,A1WBGYZ6Y8NJ9,23,none,clear_in,none,none
19662,A1WBGYZ6Y8NJ9,21,clear_in,clear_in,none,none
19663,A1WBGYZ6Y8NJ9,17,clear_in,clear_in,none,clear_in
19664,A1WBGYZ6Y8NJ9,22,clear_in,none,clear_in,clear_in
19665,A1WBGYZ6Y8NJ9,30,none,none,clear_in,clear_in
19666,A1WBGYZ6Y8NJ9,8,clear_in,none,none,none
19667,A1WBGYZ6Y8NJ9,26,clear_in,none,none,clear_in
19668,A1WBGYZ6Y8NJ9,24,clear_in,clear_in,clear_in,none
19669,A1WBGYZ6Y8NJ9,16,clear_in,none,none,none
19670,A1WBGYZ6Y8NJ9,25,clear_in,none,clear_in,none
19671,A1WBGYZ6Y8NJ9,19,clear_in,none,none,clear_in
19672,A1WBGYZ6Y8NJ9,15,clear_in,clear_in,none,none
19673,A1WBGYZ6Y8NJ9,6,clear_in,clear_in,clear_in,clear_in
19674,A1WBGYZ6Y8NJ9,28,none,clear_in,none,none
19675,A1WBGYZ6Y8NJ9,3,none,clear_in,none,clear_in
19676,A1WBGYZ6Y8NJ9,27,none,none,clear_in,none
19677,A1WBGYZ6Y8NJ9,12,none,clear_in,clear_in,none
19678,A1WBGYZ6Y8NJ9,11,clear_in,clear_in,none,clear_in
19679,A1WBGYZ6Y8NJ9,10,clear_in,none,clear_in,clear_in
19680,A1WBGYZ6Y8NJ9,31,none,clear_in,clear_in,clear_in
19681,A1WBGYZ6Y8NJ9,1,none,none,clear_in,clear_in
19682,A1WBGYZ6Y8NJ9,14,none,none,clear_in,none
19683,A1WBGYZ6Y8NJ9,20,none,none,clear_in,clear_in
19684,A1WBGYZ6Y8NJ9,18,clear_in,clear_in,clear_in,none
19685,A28Y4CEFC3NK1V,7,ambiguous,clear_ex,clear_in,none
19686,A28Y4CEFC3NK1V,4,clear_in,clear_ex,none,none
19687,A28Y4CEFC3NK1V,6,clear_in,none,clear_in,clear_in
19688,A28Y4CEFC3NK1V,12,ambiguous,clear_in,none,none
19689,A28Y4CEFC3NK1V,2,clear_in,ambiguous,clear_ex,clear_in
19690,A28Y4CEFC3NK1V,15,clear_in,ambiguous,clear_in,clear_ex
19691,A28Y4CEFC3NK1V,26,ambiguous,clear_in,clear_in,clear_in
19692,A28Y4CEFC3NK1V,10,ambiguous,none,clear_in,none
19693,A28Y4CEFC3NK1V,21,clear_ex,ambiguous,clear_in,none
19694,A28Y4CEFC3NK1V,18,none,clear_in,ambiguous,clear_ex
19695,A28Y4CEFC3NK1V,22,none,clear_in,ambiguous,none
19696,A28Y4CEFC3NK1V,29,clear_in,clear_ex,ambiguous,clear_in
19697,A28Y4CEFC3NK1V,20,clear_in,clear_ex,none,clear_in
19698,A28Y4CEFC3NK1V,30,clear_ex,clear_in,clear_ex,clear_in
19699,A28Y4CEFC3NK1V,14,clear_in,ambiguous,ambiguous,clear_ex
19700,A28Y4CEFC3NK1V,25,none,clear_ex,clear_in,clear_in
19701,A28Y4CEFC3NK1V,17,none,clear_in,none,none
19702,A28Y4CEFC3NK1V,16,clear_in,clear_in,none,clear_ex
19703,A28Y4CEFC3NK1V,19,clear_ex,clear_in,ambiguous,clear_ex
19704,A28Y4CEFC3NK1V,23,clear_ex,ambiguous,clear_in,clear_in
19705,A28Y4CEFC3NK1V,31,clear_ex,clear_in,none,none
19706,A28Y4CEFC3NK1V,9,clear_in,none,none,none
19707,A28Y4CEFC3NK1V,3,clear_in,clear_in,clear_ex,none
19708,A28Y4CEFC3NK1V,28,ambiguous,ambiguous,clear_in,clear_in
19709,A28Y4CEFC3NK1V,13,clear_in,none,ambiguous,none
19710,A28Y4CEFC3NK1V,8,clear_in,ambiguous,ambiguous,clear_in
19711,A28Y4CEFC3NK1V,5,none,ambiguous,clear_in,clear_ex
19712,A28Y4CEFC3NK1V,27,clear_in,none,clear_ex,clear_in
19713,A28Y4CEFC3NK1V,24,clear_ex,none,clear_in,none
19714,A28Y4CEFC3NK1V,11,clear_in,clear_in,clear_in,clear_ex
19715,A28Y4CEFC3NK1V,1,none,ambiguous,clear_in,none
19716,A6J24NM8WHYTN,13,clear_in,none,none,none
19717,A6J24NM8WHYTN,11,clear_in,clear_in,clear_in,clear_in
19718,A6J24NM8WHYTN,2,none,none,clear_in,clear_in
19719,A6J24NM8WHYTN,15,clear_in,none,clear_in,none
19720,A6J24NM8WHYTN,20,clear_in,clear_in,none,none
19721,A6J24NM8WHYTN,24,none,clear_in,none,none
19722,A6J24NM8WHYTN,8,clear_in,none,none,clear_in
19723,A6J24NM8WHYTN,23,clear_in,clear_in,clear_in,none
19724,A6J24NM8WHYTN,9,clear_in,clear_in,none,clear_in
19725,A6J24NM8WHYTN,31,none,clear_in,clear_in,none
19726,A6J24NM8WHYTN,3,clear_in,none,clear_in,clear_in
19727,A6J24NM8WHYTN,14,none,none,clear_in,none
19728,A6J24NM8WHYTN,18,none,clear_in,clear_in,clear_in
19729,A6J24NM8WHYTN,5,none,clear_in,none,clear_in
19730,A6J24NM8WHYTN,17,clear_in,clear_in,clear_in,clear_in
19731,A6J24NM8WHYTN,19,none,clear_in,none,none
19732,A6J24NM8WHYTN,4,none,none,clear_in,clear_in
19733,A6J24NM8WHYTN,28,none,none,clear_in,none
19734,A6J24NM8WHYTN,6,clear_in,none,none,none
19735,A6J24NM8WHYTN,1,clear_in,clear_in,none,clear_in
19736,A6J24NM8WHYTN,10,clear_in,none,clear_in,clear_in
19737,A6J24NM8WHYTN,12,clear_in,clear_in,clear_in,none
19738,A6J24NM8WHYTN,7,none,clear_in,none,clear_in
19739,A6J24NM8WHYTN,26,clear_in,none,none,clear_in
19740,A6J24NM8WHYTN,21,none,clear_in,clear_in,clear_in
19741,A6J24NM8WHYTN,25,clear_in,none,clear_in,none
19742,A6J24NM8WHYTN,27,none,clear_in,clear_in,none
19743,A6J24NM8WHYTN,22,clear_in,clear_in,none,none
19744,A6J24NM8WHYTN,29,none,clear_in,none,clear_in
19745,A6J24NM8WHYTN,16,none,none,clear_in,none
19746,A6J24NM8WHYTN,30,clear_in,clear_in,none,clear_in
19747,A101TTS7WAVXAV,30,none,clear_in,none,clear_in
19748,A101TTS7WAVXAV,16,none,clear_in,clear_in,clear_in
19749,A101TTS7WAVXAV,27,clear_in,none,clear_in,clear_in
19750,A101TTS7WAVXAV,1,clear_in,clear_in,none,clear_in
19751,A101TTS7WAVXAV,22,clear_in,clear_in,clear_in,clear_in
19752,A101TTS7WAVXAV,4,clear_in,clear_in,clear_in,none
19753,A101TTS7WAVXAV,7,clear_in,none,none,clear_in
19754,A101TTS7WAVXAV,31,none,none,clear_in,clear_in
19755,A101TTS7WAVXAV,29,none,clear_in,none,none
19756,A101TTS7WAVXAV,18,none,clear_in,clear_in,none
19757,A101TTS7WAVXAV,6,none,none,clear_in,none
19758,A101TTS7WAVXAV,12,clear_in,none,none,none
19759,A101TTS7WAVXAV,5,clear_in,none,clear_in,none
19760,A101TTS7WAVXAV,13,clear_in,clear_in,none,none
19761,A101TTS7WAVXAV,20,clear_in,none,none,none
19762,A101TTS7WAVXAV,14,clear_in,clear_in,clear_in,clear_in
19763,A101TTS7WAVXAV,24,clear_in,clear_in,none,clear_in
19764,A101TTS7WAVXAV,2,clear_in,none,none,clear_in
19765,A101TTS7WAVXAV,10,clear_in,none,clear_in,clear_in
19766,A101TTS7WAVXAV,23,none,clear_in,none,none
19767,A101TTS7WAVXAV,11,none,none,clear_in,none
19768,A101TTS7WAVXAV,21,clear_in,clear_in,clear_in,none
19769,A101TTS7WAVXAV,25,none,none,clear_in,clear_in
19770,A101TTS7WAVXAV,17,clear_in,none,clear_in,none
19771,A101TTS7WAVXAV,3,none,clear_in,none,clear_in
19772,A101TTS7WAVXAV,26,clear_in,clear_in,none,none
19773,A101TTS7WAVXAV,8,none,clear_in,clear_in,clear_in
19774,A101TTS7WAVXAV,19,none,clear_in,clear_in,none
19775,A101TTS7WAVXAV,15,clear_in,none,none,none
19776,A101TTS7WAVXAV,9,none,none,clear_in,none
19777,A101TTS7WAVXAV,28,none,clear_in,clear_in,none
19778,AW0BLV9QJ601Q,10,none,clear_in,none,clear_in
19779,AW0BLV9QJ601Q,24,clear_in,none,none,clear_in
19780,AW0BLV9QJ601Q,29,none,clear_in,none,none
19781,AW0BLV9QJ601Q,31,none,clear_in,clear_in,clear_in
19782,AW0BLV9QJ601Q,20,clear_in,clear_in,clear_in,clear_in
19783,AW0BLV9QJ601Q,17,none,none,clear_in,none
19784,AW0BLV9QJ601Q,23,clear_in,none,clear_in,none
19785,AW0BLV9QJ601Q,16,clear_in,clear_in,clear_in,none
19786,AW0BLV9QJ601Q,30,none,none,clear_in,clear_in
19787,AW0BLV9QJ601Q,21,none,clear_in,clear_in,none
19788,AW0BLV9QJ601Q,7,clear_in,clear_in,none,clear_in
19789,AW0BLV9QJ601Q,15,clear_in,clear_in,none,none
19790,AW0BLV9QJ601Q,12,clear_in,none,clear_in,clear_in
19791,AW0BLV9QJ601Q,11,clear_in,none,none,none
19792,AW0BLV9QJ601Q,3,clear_in,none,clear_in,clear_in
19793,AW0BLV9QJ601Q,1,none,none,clear_in,none
19794,AW0BLV9QJ601Q,9,clear_in,none,clear_in,none
19795,AW0BLV9QJ601Q,13,none,clear_in,none,clear_in
19796,AW0BLV9QJ601Q,28,none,none,clear_in,clear_in
19797,AW0BLV9QJ601Q,6,clear_in,clear_in,none,clear_in
19798,AW0BLV9QJ601Q,8,none,clear_in,none,none
19799,AW0BLV9QJ601Q,4,none,clear_in,clear_in,clear_in
19800,AW0BLV9QJ601Q,22,clear_in,clear_in,clear_in,none
19801,AW0BLV9QJ601Q,27,clear_in,none,none,clear_in
19802,AW0BLV9QJ601Q,14,clear_in,clear_in,none,none
19803,AW0BLV9QJ601Q,2,clear_in,clear_in,clear_in,clear_in
19804,AW0BLV9QJ601Q,26,none,clear_in,clear_in,none
19805,AW0BLV9QJ601Q,18,clear_in,none,none,none
19806,AW0BLV9QJ601Q,19,clear_in,clear_in,clear_in,none
19807,AW0BLV9QJ601Q,5,none,none,clear_in,clear_in
19808,AW0BLV9QJ601Q,25,clear_in,clear_in,clear_in,none
19809,A25XQ0GFZ57PPU,3,clear_ex,ambiguous,clear_in,clear_in
19810,A25XQ0GFZ57PPU,15,clear_in,clear_ex,none,none
19811,A25XQ0GFZ57PPU,4,clear_in,clear_ex,clear_ex,clear_in
19812,A25XQ0GFZ57PPU,16,clear_in,clear_ex,ambiguous,clear_in
19813,A25XQ0GFZ57PPU,10,ambiguous,none,clear_in,none
19814,A25XQ0GFZ57PPU,27,clear_in,none,none,clear_ex
19815,A25XQ0GFZ57PPU,25,none,clear_in,ambiguous,clear_ex
19816,A25XQ0GFZ57PPU,12,clear_in,none,clear_in,clear_ex
19817,A25XQ0GFZ57PPU,30,none,clear_in,none,clear_in
19818,A25XQ0GFZ57PPU,1,clear_ex,clear_ex,clear_in,clear_in
19819,A25XQ0GFZ57PPU,6,none,clear_in,ambiguous,clear_in
19820,A25XQ0GFZ57PPU,20,ambiguous,none,clear_in,clear_ex
19821,A25XQ0GFZ57PPU,18,clear_ex,clear_in,clear_ex,clear_in
19822,A25XQ0GFZ57PPU,13,clear_ex,ambiguous,clear_in,none
19823,A25XQ0GFZ57PPU,5,none,ambiguous,clear_in,clear_in
19824,A25XQ0GFZ57PPU,22,ambiguous,clear_ex,clear_in,clear_ex
19825,A25XQ0GFZ57PPU,19,clear_in,ambiguous,clear_ex,clear_ex
19826,A25XQ0GFZ57PPU,8,ambiguous,none,clear_in,clear_in
19827,A25XQ0GFZ57PPU,11,ambiguous,clear_in,none,clear_in
19828,A25XQ0GFZ57PPU,24,none,clear_in,clear_ex,clear_in
19829,A25XQ0GFZ57PPU,14,clear_in,clear_ex,ambiguous,clear_ex
19830,A25XQ0GFZ57PPU,29,ambiguous,clear_ex,clear_in,none
19831,A25XQ0GFZ57PPU,9,clear_in,ambiguous,clear_in,none
19832,A25XQ0GFZ57PPU,21,ambiguous,clear_in,ambiguous,none
19833,A25XQ0GFZ57PPU,7,none,clear_in,clear_in,clear_ex
19834,A25XQ0GFZ57PPU,17,clear_in,ambiguous,clear_in,clear_in
19835,A25XQ0GFZ57PPU,28,clear_ex,clear_in,ambiguous,none
19836,A25XQ0GFZ57PPU,23,clear_in,clear_ex,ambiguous,none
19837,A25XQ0GFZ57PPU,26,clear_in,clear_ex,clear_in,clear_in
19838,A25XQ0GFZ57PPU,2,clear_in,none,ambiguous,clear_in
19839,A25XQ0GFZ57PPU,31,clear_in,ambiguous,clear_ex,none
19840,A18DXQDAY3A7DB,31,clear_in,clear_ex,ambiguous,none
19841,A18DXQDAY3A7DB,11,clear_in,clear_ex,clear_in,clear_in
19842,A18DXQDAY3A7DB,12,clear_ex,clear_in,clear_in,none
19843,A18DXQDAY3A7DB,14,none,ambiguous,clear_in,clear_in
19844,A18DXQDAY3A7DB,1,ambiguous,none,clear_in,none
19845,A18DXQDAY3A7DB,16,clear_in,ambiguous,none,clear_in
19846,A18DXQDAY3A7DB,3,ambiguous,clear_ex,clear_in,none
19847,A18DXQDAY3A7DB,30,clear_ex,none,clear_in,clear_in
19848,A18DXQDAY3A7DB,26,ambiguous,clear_in,clear_in,clear_in
19849,A18DXQDAY3A7DB,20,none,ambiguous,clear_in,clear_ex
19850,A18DXQDAY3A7DB,19,ambiguous,clear_in,clear_ex,clear_ex
19851,A18DXQDAY3A7DB,5,ambiguous,clear_in,ambiguous,clear_ex
19852,A18DXQDAY3A7DB,10,clear_in,clear_in,clear_in,clear_ex
19853,A18DXQDAY3A7DB,23,clear_in,none,ambiguous,none
19854,A18DXQDAY3A7DB,25,ambiguous,none,clear_in,clear_in
19855,A18DXQDAY3A7DB,29,clear_ex,clear_in,ambiguous,none
19856,A18DXQDAY3A7DB,13,ambiguous,clear_in,clear_in,clear_ex
19857,A18DXQDAY3A7DB,21,clear_in,clear_in,ambiguous,clear_ex
19858,A18DXQDAY3A7DB,15,clear_ex,clear_in,clear_ex,clear_in
19859,A18DXQDAY3A7DB,4,clear_in,ambiguous,none,none
19860,A18DXQDAY3A7DB,28,clear_ex,ambiguous,clear_in,none
19861,A18DXQDAY3A7DB,24,ambiguous,ambiguous,clear_in,clear_ex
19862,A18DXQDAY3A7DB,2,ambiguous,clear_in,ambiguous,clear_in
19863,A18DXQDAY3A7DB,9,none,clear_in,none,none
19864,A18DXQDAY3A7DB,17,none,none,clear_in,clear_ex
19865,A18DXQDAY3A7DB,6,none,clear_in,clear_ex,clear_in
19866,A18DXQDAY3A7DB,18,none,clear_ex,clear_in,clear_in
19867,A18DXQDAY3A7DB,7,clear_ex,clear_ex,clear_in,clear_in
19868,A18DXQDAY3A7DB,8,none,clear_in,clear_ex,none
19869,A18DXQDAY3A7DB,27,clear_in,ambiguous,clear_in,none
19870,A18DXQDAY3A7DB,22,ambiguous,ambiguous,clear_in,clear_in
19871,A3FAQHVPI8OUP0,24,clear_ex,clear_in,clear_ex,clear_in
19872,A3FAQHVPI8OUP0,29,ambiguous,clear_in,clear_ex,clear_in
19873,A3FAQHVPI8OUP0,21,clear_in,none,none,clear_ex
19874,A3FAQHVPI8OUP0,9,clear_ex,none,none,clear_in
19875,A3FAQHVPI8OUP0,18,clear_in,none,ambiguous,none
19876,A3FAQHVPI8OUP0,2,clear_ex,clear_ex,clear_ex,clear_ex
19877,A3FAQHVPI8OUP0,4,clear_in,ambiguous,none,none
19878,A3FAQHVPI8OUP0,14,none,clear_in,clear_ex,none
19879,A3FAQHVPI8OUP0,19,ambiguous,none,none,clear_ex
19880,A3FAQHVPI8OUP0,22,clear_ex,ambiguous,clear_ex,none
19881,A3FAQHVPI8OUP0,17,none,none,none,clear_in
19882,A3FAQHVPI8OUP0,16,clear_ex,ambiguous,clear_in,none
19883,A3FAQHVPI8OUP0,30,clear_in,clear_ex,none,none
19884,A3FAQHVPI8OUP0,20,clear_in,clear_ex,ambiguous,clear_in
19885,A3FAQHVPI8OUP0,8,clear_in,clear_ex,ambiguous,none
19886,A3FAQHVPI8OUP0,31,clear_in,none,clear_ex,none
19887,A3FAQHVPI8OUP0,11,none,clear_in,none,none
19888,A3FAQHVPI8OUP0,23,none,ambiguous,none,clear_ex
19889,A3FAQHVPI8OUP0,10,clear_in,none,clear_in,clear_in
19890,A3FAQHVPI8OUP0,6,clear_in,clear_ex,none,clear_ex
19891,A3FAQHVPI8OUP0,12,none,clear_in,none,clear_ex
19892,A3FAQHVPI8OUP0,1,ambiguous,clear_in,none,none
19893,A3FAQHVPI8OUP0,5,clear_ex,ambiguous,ambiguous,clear_in
19894,A3FAQHVPI8OUP0,28,clear_ex,clear_ex,clear_in,clear_in
19895,A3FAQHVPI8OUP0,26,ambiguous,clear_ex,ambiguous,none
19896,A3FAQHVPI8OUP0,3,clear_in,clear_in,ambiguous,none
19897,A3FAQHVPI8OUP0,13,ambiguous,ambiguous,clear_in,none
19898,A3FAQHVPI8OUP0,15,clear_ex,clear_in,ambiguous,none
19899,A3FAQHVPI8OUP0,25,none,clear_in,ambiguous,clear_ex
19900,A3FAQHVPI8OUP0,27,clear_ex,ambiguous,clear_ex,clear_in
19901,A3FAQHVPI8OUP0,7,clear_ex,clear_ex,clear_in,clear_ex
19902,A2RHJT0OMA09YH,8,clear_in,clear_in,none,clear_in
19903,A2RHJT0OMA09YH,7,clear_in,clear_in,none,none
19904,A2RHJT0OMA09YH,31,clear_in,clear_in,clear_in,clear_in
19905,A2RHJT0OMA09YH,19,clear_in,none,none,none
19906,A2RHJT0OMA09YH,28,clear_in,clear_in,clear_in,none
19907,A2RHJT0OMA09YH,20,none,clear_in,clear_in,none
19908,A2RHJT0OMA09YH,17,none,none,clear_in,none
19909,A2RHJT0OMA09YH,1,none,clear_in,none,clear_in
19910,A2RHJT0OMA09YH,4,clear_in,none,clear_in,none
19911,A2RHJT0OMA09YH,15,clear_in,none,clear_in,clear_in
19912,A2RHJT0OMA09YH,30,none,none,clear_in,clear_in
19913,A2RHJT0OMA09YH,5,clear_in,none,none,clear_in
19914,A2RHJT0OMA09YH,25,none,clear_in,none,none
19915,A2RHJT0OMA09YH,16,none,clear_in,clear_in,clear_in
19916,A2RHJT0OMA09YH,6,clear_in,none,none,clear_in
19917,A2RHJT0OMA09YH,27,clear_in,none,none,none
19918,A2RHJT0OMA09YH,29,none,none,clear_in,clear_in
19919,A2RHJT0OMA09YH,21,none,clear_in,clear_in,clear_in
19920,A2RHJT0OMA09YH,26,clear_in,none,clear_in,none
19921,A2RHJT0OMA09YH,23,none,clear_in,none,none
19922,A2RHJT0OMA09YH,10,none,none,clear_in,none
19923,A2RHJT0OMA09YH,3,clear_in,clear_in,clear_in,clear_in
19924,A2RHJT0OMA09YH,12,clear_in,none,clear_in,clear_in
19925,A2RHJT0OMA09YH,11,none,clear_in,none,clear_in
19926,A2RHJT0OMA09YH,24,none,clear_in,clear_in,none
19927,A2RHJT0OMA09YH,2,clear_in,clear_in,none,clear_in
19928,A2RHJT0OMA09YH,9,clear_in,clear_in,clear_in,none
19929,A2RHJT0OMA09YH,13,clear_in,clear_in,none,none
19930,A2RHJT0OMA09YH,22,none,none,clear_in,none
19931,A2RHJT0OMA09YH,14,clear_in,none,clear_in,none
19932,A2RHJT0OMA09YH,18,none,clear_in,clear_in,none
19933,A203KZ01LO7120,26,none,none,ambiguous,clear_ex
19934,A203KZ01LO7120,16,clear_in,none,clear_ex,clear_ex
19935,A203KZ01LO7120,7,clear_ex,ambiguous,ambiguous,clear_in
19936,A203KZ01LO7120,12,ambiguous,none,clear_in,clear_in
19937,A203KZ01LO7120,25,none,clear_ex,clear_in,none
19938,A203KZ01LO7120,19,clear_in,ambiguous,ambiguous,clear_ex
19939,A203KZ01LO7120,1,clear_ex,none,none,none
19940,A203KZ01LO7120,22,clear_ex,clear_ex,clear_ex,clear_in
19941,A203KZ01LO7120,28,ambiguous,ambiguous,clear_ex,none
19942,A203KZ01LO7120,21,clear_ex,clear_in,clear_ex,clear_in
19943,A203KZ01LO7120,27,clear_in,none,clear_ex,none
19944,A203KZ01LO7120,8,none,ambiguous,none,clear_in
19945,A203KZ01LO7120,10,none,none,none,clear_ex
19946,A203KZ01LO7120,31,none,clear_ex,ambiguous,clear_in
19947,A203KZ01LO7120,17,ambiguous,ambiguous,none,clear_ex
19948,A203KZ01LO7120,2,clear_ex,clear_ex,ambiguous,clear_in
19949,A203KZ01LO7120,4,none,none,ambiguous,none
19950,A203KZ01LO7120,15,clear_in,clear_in,none,none
19951,A203KZ01LO7120,23,clear_ex,none,none,clear_in
19952,A203KZ01LO7120,24,none,clear_ex,clear_in,clear_in
19953,A203KZ01LO7120,30,clear_in,ambiguous,clear_ex,clear_in
19954,A203KZ01LO7120,29,clear_in,clear_in,none,clear_ex
19955,A203KZ01LO7120,5,none,ambiguous,ambiguous,clear_in
19956,A203KZ01LO7120,13,none,clear_ex,ambiguous,clear_ex
19957,A203KZ01LO7120,18,clear_ex,ambiguous,clear_ex,clear_in
19958,A203KZ01LO7120,3,ambiguous,none,clear_ex,clear_in
19959,A203KZ01LO7120,9,ambiguous,none,clear_in,clear_ex
19960,A203KZ01LO7120,14,clear_ex,clear_in,clear_in,clear_ex
19961,A203KZ01LO7120,6,none,clear_in,ambiguous,none
19962,A203KZ01LO7120,20,clear_in,none,ambiguous,clear_ex
19963,A203KZ01LO7120,11,none,ambiguous,clear_in,clear_ex
19964,A382OV019QLW6H,29,clear_in,none,none,none
19965,A382OV019QLW6H,14,clear_in,clear_in,clear_in,clear_in
19966,A382OV019QLW6H,7,none,clear_in,clear_in,clear_in
19967,A382OV019QLW6H,4,none,clear_in,none,none
19968,A382OV019QLW6H,12,clear_in,clear_in,clear_in,none
19969,A382OV019QLW6H,23,none,clear_in,clear_in,none
19970,A382OV019QLW6H,24,clear_in,clear_in,none,none
19971,A382OV019QLW6H,1,none,none,clear_in,clear_in
19972,A382OV019QLW6H,18,clear_in,none,clear_in,none
19973,A382OV019QLW6H,11,none,clear_in,none,clear_in
19974,A382OV019QLW6H,21,none,none,clear_in,none
19975,A382OV019QLW6H,5,clear_in,clear_in,none,clear_in
19976,A382OV019QLW6H,30,clear_in,none,none,clear_in
19977,A382OV019QLW6H,28,clear_in,none,clear_in,clear_in
19978,A382OV019QLW6H,15,clear_in,clear_in,none,none
19979,A382OV019QLW6H,10,none,clear_in,none,clear_in
19980,A382OV019QLW6H,2,none,clear_in,clear_in,clear_in
19981,A382OV019QLW6H,19,none,clear_in,clear_in,none
19982,A382OV019QLW6H,13,clear_in,none,none,clear_in
19983,A382OV019QLW6H,9,clear_in,none,none,none
19984,A382OV019QLW6H,22,clear_in,none,clear_in,none
19985,A382OV019QLW6H,8,clear_in,clear_in,clear_in,clear_in
19986,A382OV019QLW6H,16,none,none,clear_in,none
19987,A382OV019QLW6H,20,none,none,clear_in,clear_in
19988,A382OV019QLW6H,3,clear_in,none,clear_in,clear_in
19989,A382OV019QLW6H,17,none,clear_in,none,none
19990,A382OV019QLW6H,27,clear_in,clear_in,clear_in,none
19991,A382OV019QLW6H,26,clear_in,clear_in,none,clear_in
19992,A382OV019QLW6H,6,none,none,clear_in,clear_in
19993,A382OV019QLW6H,25,clear_in,none,clear_in,none
19994,A382OV019QLW6H,31,clear_in,clear_in,clear_in,none
19995,A1GJO1XN06Z8DU,13,clear_in,clear_in,none,clear_in
19996,A1GJO1XN06Z8DU,5,clear_in,none,clear_in,none
19997,A1GJO1XN06Z8DU,9,none,clear_in,none,none
19998,A1GJO1XN06Z8DU,26,clear_in,none,none,none
19999,A1GJO1XN06Z8DU,23,clear_in,clear_in,clear_in,none
20000,A1GJO1XN06Z8DU,6,clear_in,clear_in,none,none
20001,A1GJO1XN06Z8DU,8,none,none,clear_in,clear_in
20002,A1GJO1XN06Z8DU,10,clear_in,none,none,clear_in
20003,A1GJO1XN06Z8DU,14,clear_in,none,clear_in,clear_in
20004,A1GJO1XN06Z8DU,27,none,clear_in,clear_in,clear_in
20005,A1GJO1XN06Z8DU,2,clear_in,clear_in,clear_in,clear_in
20006,A1GJO1XN06Z8DU,7,none,none,clear_in,none
20007,A1GJO1XN06Z8DU,16,none,clear_in,none,clear_in
20008,A1GJO1XN06Z8DU,29,none,clear_in,clear_in,none
20009,A1GJO1XN06Z8DU,17,clear_in,clear_in,none,clear_in
20010,A1GJO1XN06Z8DU,24,clear_in,none,none,none
20011,A1GJO1XN06Z8DU,30,none,clear_in,clear_in,none
20012,A1GJO1XN06Z8DU,20,clear_in,none,clear_in,none
20013,A1GJO1XN06Z8DU,12,clear_in,none,none,clear_in
20014,A1GJO1XN06Z8DU,31,none,clear_in,none,clear_in
20015,A1GJO1XN06Z8DU,18,none,none,clear_in,clear_in
20016,A1GJO1XN06Z8DU,4,clear_in,clear_in,clear_in,clear_in
20017,A1GJO1XN06Z8DU,11,none,clear_in,none,none
20018,A1GJO1XN06Z8DU,25,clear_in,clear_in,clear_in,none
20019,A1GJO1XN06Z8DU,22,none,none,clear_in,none
20020,A1GJO1XN06Z8DU,3,none,clear_in,clear_in,clear_in
20021,A1GJO1XN06Z8DU,15,clear_in,none,clear_in,clear_in
20022,A1GJO1XN06Z8DU,21,clear_in,clear_in,none,none
20023,A1GJO1XN06Z8DU,1,none,clear_in,none,clear_in
20024,A1GJO1XN06Z8DU,19,none,clear_in,clear_in,clear_in
20025,A1GJO1XN06Z8DU,28,clear_in,clear_in,none,clear_in
20026,A2YGZ409IST28,26,clear_in,clear_ex,ambiguous,clear_in
20027,A2YGZ409IST28,5,clear_ex,clear_in,none,clear_in
20028,A2YGZ409IST28,3,clear_in,ambiguous,none,clear_ex
20029,A2YGZ409IST28,4,clear_in,none,none,clear_ex
20030,A2YGZ409IST28,14,clear_in,ambiguous,none,clear_in
20031,A2YGZ409IST28,16,ambiguous,clear_in,clear_ex,clear_ex
20032,A2YGZ409IST28,7,clear_ex,clear_in,ambiguous,clear_in
20033,A2YGZ409IST28,8,clear_ex,clear_in,ambiguous,clear_ex
20034,A2YGZ409IST28,20,clear_in,clear_in,clear_ex,clear_ex
20035,A2YGZ409IST28,27,clear_ex,ambiguous,clear_in,clear_ex
20036,A2YGZ409IST28,25,clear_in,none,none,clear_in
