,uid,scenario,physical,document,witness,character
10858,A264ZZ6XZVJMGF,22,clear_ex,ambiguous,clear_ex,clear_in
10859,A264ZZ6XZVJMGF,21,clear_ex,ambiguous,clear_in,none
10860,A264ZZ6XZVJMGF,16,none,none,ambiguous,clear_ex
10861,A264ZZ6XZVJMGF,29,none,none,clear_in,clear_ex
10862,A264ZZ6XZVJMGF,19,clear_ex,clear_ex,clear_in,clear_ex
10863,A264ZZ6XZVJMGF,10,clear_in,clear_ex,clear_ex,clear_in
10864,A264ZZ6XZVJMGF,17,ambiguous,none,none,clear_in
10865,A264ZZ6XZVJMGF,7,none,ambiguous,clear_ex,clear_ex
10866,A264ZZ6XZVJMGF,26,clear_ex,clear_ex,none,none
10867,A264ZZ6XZVJMGF,31,ambiguous,clear_ex,clear_ex,clear_in
10868,A264ZZ6XZVJMGF,13,none,ambiguous,clear_in,clear_in
10869,A264ZZ6XZVJMGF,18,clear_ex,clear_in,clear_ex,clear_in
10870,A264ZZ6XZVJMGF,11,clear_ex,ambiguous,none,clear_ex
10871,A264ZZ6XZVJMGF,3,clear_in,ambiguous,ambiguous,none
10872,A264ZZ6XZVJMGF,24,ambiguous,clear_ex,none,clear_ex
10873,A264ZZ6XZVJMGF,6,ambiguous,clear_ex,clear_in,none
10874,A264ZZ6XZVJMGF,23,clear_ex,clear_in,clear_ex,clear_ex
10875,A264ZZ6XZVJMGF,30,clear_ex,ambiguous,clear_in,clear_ex
10876,A264ZZ6XZVJMGF,28,clear_in,clear_in,ambiguous,clear_ex
10877,A264ZZ6XZVJMGF,15,clear_in,clear_ex,ambiguous,clear_ex
10878,A264ZZ6XZVJMGF,27,none,none,clear_ex,none
10879,A264ZZ6XZVJMGF,5,clear_in,clear_ex,clear_in,clear_ex
10880,A264ZZ6XZVJMGF,14,ambiguous,none,ambiguous,none
10881,A1NRH6XSR338XM,8,ambiguous,none,none,none
10882,A1NRH6XSR338XM,4,clear_ex,clear_in,ambiguous,clear_in
10883,A1NRH6XSR338XM,14,clear_ex,clear_ex,clear_in,clear_ex
10884,A1NRH6XSR338XM,3,none,ambiguous,none,clear_in
10885,A1NRH6XSR338XM,5,clear_in,clear_ex,none,clear_ex
10886,A1NRH6XSR338XM,23,ambiguous,none,ambiguous,none
10887,A1NRH6XSR338XM,30,ambiguous,ambiguous,clear_ex,none
10888,A1NRH6XSR338XM,7,clear_ex,none,ambiguous,clear_ex
10889,A1NRH6XSR338XM,21,clear_ex,ambiguous,ambiguous,none
10890,A1NRH6XSR338XM,15,clear_in,clear_ex,clear_in,clear_in
10891,A1NRH6XSR338XM,26,ambiguous,ambiguous,clear_in,none
10892,A1NRH6XSR338XM,20,clear_ex,clear_in,none,clear_ex
10893,A1NRH6XSR338XM,29,ambiguous,none,clear_ex,clear_in
10894,A1NRH6XSR338XM,18,none,none,clear_ex,clear_in
10895,A1NRH6XSR338XM,25,clear_ex,none,clear_in,clear_in
10896,A1NRH6XSR338XM,19,ambiguous,ambiguous,clear_ex,clear_ex
10897,A1NRH6XSR338XM,9,none,clear_ex,ambiguous,clear_in
10898,A1NRH6XSR338XM,28,clear_ex,clear_ex,clear_ex,none
10899,A1NRH6XSR338XM,10,clear_ex,clear_in,clear_ex,clear_in
10900,A1NRH6XSR338XM,6,clear_in,clear_in,none,clear_ex
10901,A1NRH6XSR338XM,22,none,none,none,clear_in
10902,A1NRH6XSR338XM,1,ambiguous,ambiguous,ambiguous,none
10903,A1NRH6XSR338XM,12,none,clear_ex,none,clear_in
10904,A1NRH6XSR338XM,2,none,clear_ex,clear_in,clear_in
10905,A1NRH6XSR338XM,27,clear_in,none,clear_ex,clear_ex
10906,A1NRH6XSR338XM,16,clear_ex,clear_in,none,none
10907,A1NRH6XSR338XM,31,clear_in,ambiguous,clear_ex,clear_ex
10908,A1NRH6XSR338XM,24,ambiguous,clear_in,clear_ex,clear_in
10909,A1NRH6XSR338XM,17,clear_in,clear_ex,none,none
10910,A1NRH6XSR338XM,13,clear_ex,clear_ex,none,none
10911,A1NRH6XSR338XM,11,none,clear_ex,ambiguous,clear_ex
10912,AUCHGHY1IKZZK,4,clear_ex,none,ambiguous,clear_ex
10913,AUCHGHY1IKZZK,14,clear_in,ambiguous,clear_in,none
10914,AUCHGHY1IKZZK,17,clear_in,clear_ex,clear_in,clear_ex
10915,AUCHGHY1IKZZK,19,none,none,ambiguous,none
10916,AUCHGHY1IKZZK,8,ambiguous,none,clear_ex,clear_ex
10917,AUCHGHY1IKZZK,15,clear_ex,clear_ex,none,clear_in
10918,AUCHGHY1IKZZK,9,none,clear_in,clear_in,clear_ex
10919,AUCHGHY1IKZZK,21,clear_ex,none,clear_in,clear_ex
10920,AUCHGHY1IKZZK,20,none,none,clear_ex,clear_in
10921,AUCHGHY1IKZZK,28,clear_in,none,clear_in,clear_in
10922,AUCHGHY1IKZZK,23,none,clear_in,ambiguous,clear_ex
10923,AUCHGHY1IKZZK,13,ambiguous,clear_ex,ambiguous,clear_in
10924,AUCHGHY1IKZZK,10,none,clear_ex,ambiguous,clear_ex
10925,AUCHGHY1IKZZK,16,clear_ex,clear_ex,none,clear_ex
10926,AUCHGHY1IKZZK,27,ambiguous,clear_ex,clear_in,clear_ex
10927,AUCHGHY1IKZZK,2,none,ambiguous,none,clear_in
10928,AUCHGHY1IKZZK,3,none,ambiguous,none,none
10929,AUCHGHY1IKZZK,29,ambiguous,ambiguous,none,clear_in
10930,AUCHGHY1IKZZK,22,none,clear_in,clear_in,none
10931,AUCHGHY1IKZZK,30,none,clear_ex,ambiguous,none
10932,AUCHGHY1IKZZK,7,clear_ex,clear_in,clear_in,none
10933,AUCHGHY1IKZZK,5,clear_ex,none,clear_ex,clear_ex
10934,AUCHGHY1IKZZK,25,none,none,none,clear_in
10935,AUCHGHY1IKZZK,18,clear_ex,ambiguous,ambiguous,clear_ex
10936,AUCHGHY1IKZZK,24,clear_ex,clear_in,none,clear_in
10937,AUCHGHY1IKZZK,12,ambiguous,clear_in,ambiguous,clear_in
10938,AUCHGHY1IKZZK,26,ambiguous,none,none,clear_in
10939,AUCHGHY1IKZZK,31,clear_in,none,none,clear_in
10940,AUCHGHY1IKZZK,6,clear_ex,none,clear_in,clear_in
10941,AUCHGHY1IKZZK,11,none,ambiguous,ambiguous,clear_in
10942,AUCHGHY1IKZZK,1,clear_ex,none,clear_ex,clear_in
10943,ATPOA6Q4OZ04A,3,none,clear_ex,ambiguous,clear_ex
10944,ATPOA6Q4OZ04A,17,ambiguous,clear_ex,ambiguous,clear_ex
10945,ATPOA6Q4OZ04A,8,ambiguous,none,ambiguous,clear_in
10946,ATPOA6Q4OZ04A,2,ambiguous,ambiguous,none,clear_in
10947,ATPOA6Q4OZ04A,28,clear_in,clear_in,clear_ex,clear_in
10948,ATPOA6Q4OZ04A,16,clear_ex,ambiguous,ambiguous,clear_ex
10949,ATPOA6Q4OZ04A,7,clear_ex,none,clear_ex,clear_in
10950,ATPOA6Q4OZ04A,18,ambiguous,clear_in,ambiguous,clear_in
10951,ATPOA6Q4OZ04A,24,ambiguous,clear_ex,ambiguous,none
10952,ATPOA6Q4OZ04A,10,clear_in,none,clear_in,clear_ex
10953,ATPOA6Q4OZ04A,25,clear_ex,ambiguous,ambiguous,none
10954,ATPOA6Q4OZ04A,30,clear_ex,clear_ex,clear_ex,none
10955,ATPOA6Q4OZ04A,23,none,clear_ex,clear_in,none
10956,ATPOA6Q4OZ04A,27,ambiguous,ambiguous,clear_ex,clear_ex
10957,ATPOA6Q4OZ04A,5,none,ambiguous,none,none
10958,ATPOA6Q4OZ04A,1,clear_in,clear_in,ambiguous,clear_ex
10959,ATPOA6Q4OZ04A,11,clear_ex,clear_ex,ambiguous,clear_ex
10960,ATPOA6Q4OZ04A,29,none,none,none,clear_in
10961,ATPOA6Q4OZ04A,26,clear_in,none,clear_ex,clear_in
10962,ATPOA6Q4OZ04A,6,clear_in,ambiguous,clear_in,clear_in
10963,ATPOA6Q4OZ04A,13,none,clear_ex,none,clear_ex
10964,ATPOA6Q4OZ04A,15,clear_in,none,ambiguous,none
10965,ATPOA6Q4OZ04A,21,clear_in,none,none,none
10966,ATPOA6Q4OZ04A,4,clear_ex,ambiguous,none,clear_ex
10967,ATPOA6Q4OZ04A,31,none,ambiguous,ambiguous,clear_ex
10968,ATPOA6Q4OZ04A,9,clear_in,clear_in,none,clear_in
10969,ATPOA6Q4OZ04A,20,clear_ex,clear_in,clear_in,clear_ex
10970,ATPOA6Q4OZ04A,14,clear_in,ambiguous,clear_ex,clear_ex
10971,ATPOA6Q4OZ04A,19,clear_in,clear_ex,ambiguous,clear_in
10972,ATPOA6Q4OZ04A,22,clear_in,ambiguous,clear_ex,none
10973,ATPOA6Q4OZ04A,12,none,clear_in,clear_ex,none
10974,A20MWNCEZ6RAXV,3,none,none,none,clear_ex
10975,A20MWNCEZ6RAXV,15,none,clear_ex,none,none
10976,A20MWNCEZ6RAXV,6,ambiguous,none,ambiguous,none
10977,A20MWNCEZ6RAXV,28,clear_in,clear_in,ambiguous,clear_ex
10978,A20MWNCEZ6RAXV,26,none,none,clear_in,clear_ex
10979,A20MWNCEZ6RAXV,5,clear_in,none,ambiguous,clear_ex
10980,A20MWNCEZ6RAXV,14,clear_ex,clear_in,clear_in,none
10981,A20MWNCEZ6RAXV,29,none,clear_in,clear_ex,clear_ex
10982,A20MWNCEZ6RAXV,22,ambiguous,clear_ex,ambiguous,clear_in
10983,A20MWNCEZ6RAXV,30,clear_in,clear_in,none,clear_ex
10984,A20MWNCEZ6RAXV,25,ambiguous,clear_ex,none,clear_ex
10985,A20MWNCEZ6RAXV,18,ambiguous,ambiguous,ambiguous,clear_ex
10986,A20MWNCEZ6RAXV,12,ambiguous,clear_in,none,clear_in
10987,A20MWNCEZ6RAXV,20,clear_ex,none,clear_in,none
10988,A20MWNCEZ6RAXV,27,none,ambiguous,clear_in,clear_in
10989,A20MWNCEZ6RAXV,7,clear_ex,clear_in,clear_ex,clear_in
10990,A20MWNCEZ6RAXV,21,clear_in,clear_in,ambiguous,none
10991,A20MWNCEZ6RAXV,23,ambiguous,clear_in,clear_ex,clear_in
10992,A20MWNCEZ6RAXV,8,ambiguous,ambiguous,ambiguous,none
10993,A20MWNCEZ6RAXV,24,none,clear_in,clear_in,clear_in
10994,A20MWNCEZ6RAXV,10,clear_ex,none,none,none
10995,A20MWNCEZ6RAXV,4,ambiguous,ambiguous,none,clear_in
10996,A20MWNCEZ6RAXV,16,none,ambiguous,clear_in,clear_ex
10997,A20MWNCEZ6RAXV,31,none,none,clear_ex,none
10998,A20MWNCEZ6RAXV,2,clear_ex,clear_ex,clear_ex,none
10999,A20MWNCEZ6RAXV,9,clear_ex,clear_in,ambiguous,clear_in
11000,A20MWNCEZ6RAXV,17,clear_ex,clear_ex,none,clear_ex
11001,A20MWNCEZ6RAXV,11,clear_in,clear_in,clear_in,clear_in
11002,A20MWNCEZ6RAXV,13,clear_ex,clear_ex,ambiguous,clear_in
11003,A20MWNCEZ6RAXV,1,none,clear_in,none,none
11004,A20MWNCEZ6RAXV,19,clear_ex,ambiguous,clear_ex,clear_in
11005,A314ERJIHRSDY7,8,clear_in,clear_in,ambiguous,clear_ex
11006,A314ERJIHRSDY7,25,none,clear_in,none,clear_ex
11007,A314ERJIHRSDY7,17,clear_ex,ambiguous,none,none
11008,A314ERJIHRSDY7,29,none,ambiguous,clear_ex,clear_in
11009,A314ERJIHRSDY7,31,clear_ex,clear_ex,clear_ex,none
11010,A314ERJIHRSDY7,15,none,none,none,none
11011,A314ERJIHRSDY7,30,clear_ex,none,none,clear_in
11012,A314ERJIHRSDY7,9,none,clear_ex,none,clear_ex
11013,A314ERJIHRSDY7,6,clear_in,none,ambiguous,clear_in
11014,A314ERJIHRSDY7,4,clear_ex,clear_in,none,none
11015,A314ERJIHRSDY7,20,none,none,ambiguous,clear_in
11016,A314ERJIHRSDY7,11,clear_ex,none,clear_ex,clear_in
11017,A314ERJIHRSDY7,27,none,ambiguous,ambiguous,clear_ex
11018,A314ERJIHRSDY7,22,clear_in,ambiguous,none,clear_ex
11019,A314ERJIHRSDY7,13,clear_ex,ambiguous,clear_ex,clear_ex
11020,A314ERJIHRSDY7,2,ambiguous,clear_ex,clear_in,clear_ex
11021,A314ERJIHRSDY7,23,none,none,clear_ex,clear_ex
11022,A314ERJIHRSDY7,28,clear_ex,clear_ex,clear_ex,clear_in
11023,A314ERJIHRSDY7,7,clear_ex,clear_in,ambiguous,clear_ex
11024,A314ERJIHRSDY7,24,ambiguous,ambiguous,clear_in,clear_ex
11025,A314ERJIHRSDY7,14,clear_in,ambiguous,none,none
11026,A314ERJIHRSDY7,19,none,ambiguous,ambiguous,none
11027,A314ERJIHRSDY7,12,clear_in,none,clear_in,none
11028,A314ERJIHRSDY7,16,ambiguous,clear_in,clear_ex,clear_ex
11029,A314ERJIHRSDY7,10,ambiguous,clear_in,clear_in,clear_in
11030,A314ERJIHRSDY7,3,clear_ex,clear_in,ambiguous,none
11031,A314ERJIHRSDY7,18,none,clear_ex,clear_ex,none
11032,A314ERJIHRSDY7,21,clear_in,none,clear_ex,clear_ex
11033,A314ERJIHRSDY7,5,ambiguous,clear_ex,clear_ex,clear_ex
11034,A314ERJIHRSDY7,26,ambiguous,clear_in,clear_in,none
11035,A314ERJIHRSDY7,1,clear_ex,none,clear_in,clear_in
11036,A2VRDE2FHCBMF8,5,ambiguous,clear_in,clear_in,none
11037,A2VRDE2FHCBMF8,11,none,clear_ex,clear_in,clear_in
11038,A2VRDE2FHCBMF8,23,clear_ex,none,clear_in,none
11039,A2VRDE2FHCBMF8,28,clear_ex,clear_ex,ambiguous,clear_in
11040,A2VRDE2FHCBMF8,19,none,none,ambiguous,none
11041,A2VRDE2FHCBMF8,16,clear_ex,clear_in,clear_ex,clear_ex
11042,A2VRDE2FHCBMF8,29,clear_ex,clear_ex,ambiguous,none
11043,A2VRDE2FHCBMF8,20,none,ambiguous,ambiguous,clear_in
11044,A2VRDE2FHCBMF8,2,ambiguous,clear_ex,clear_in,none
11045,A2VRDE2FHCBMF8,3,none,clear_ex,none,clear_ex
11046,A2VRDE2FHCBMF8,4,ambiguous,clear_ex,ambiguous,none
11047,A2VRDE2FHCBMF8,26,none,none,none,none
11048,A2VRDE2FHCBMF8,12,ambiguous,ambiguous,clear_in,clear_ex
11049,A2VRDE2FHCBMF8,25,none,clear_ex,clear_ex,clear_ex
11050,A2VRDE2FHCBMF8,14,none,clear_in,ambiguous,none
11051,A2VRDE2FHCBMF8,22,clear_in,clear_ex,clear_in,clear_in
11052,A2VRDE2FHCBMF8,13,clear_in,none,clear_ex,none
11053,A2VRDE2FHCBMF8,21,clear_ex,ambiguous,ambiguous,clear_ex
11054,A2VRDE2FHCBMF8,9,clear_in,clear_ex,none,clear_ex
11055,A2VRDE2FHCBMF8,30,none,none,clear_in,none
11056,A2VRDE2FHCBMF8,10,ambiguous,none,clear_in,clear_in
11057,A2VRDE2FHCBMF8,7,clear_in,none,clear_in,none
11058,A2VRDE2FHCBMF8,27,ambiguous,none,ambiguous,clear_ex
11059,A2VRDE2FHCBMF8,1,ambiguous,clear_in,none,clear_in
11060,A2VRDE2FHCBMF8,31,ambiguous,clear_ex,none,clear_in
11061,A2VRDE2FHCBMF8,6,clear_ex,none,ambiguous,clear_in
11062,A2VRDE2FHCBMF8,17,clear_in,ambiguous,clear_ex,clear_in
11063,A2VRDE2FHCBMF8,15,ambiguous,clear_ex,clear_in,clear_ex
11064,A2VRDE2FHCBMF8,8,clear_in,none,clear_in,clear_ex
11065,A2VRDE2FHCBMF8,18,clear_ex,clear_in,clear_in,clear_in
11066,A2VRDE2FHCBMF8,24,clear_ex,none,none,clear_in
11067,A1ELCU95XTLLS,1,clear_ex,clear_in,none,clear_ex
11068,A1ELCU95XTLLS,28,ambiguous,clear_ex,clear_in,clear_in
11069,A1ELCU95XTLLS,18,clear_ex,clear_in,none,clear_in
11070,A1ELCU95XTLLS,21,clear_ex,clear_ex,clear_in,none
11071,A1ELCU95XTLLS,22,none,none,clear_ex,none
11072,A1ELCU95XTLLS,23,clear_in,none,ambiguous,none
11073,A1ELCU95XTLLS,29,clear_in,none,none,none
11074,A1ELCU95XTLLS,8,ambiguous,clear_ex,clear_in,clear_ex
11075,A1ELCU95XTLLS,13,none,clear_in,none,clear_ex
11076,A1ELCU95XTLLS,2,clear_ex,ambiguous,none,none
11077,A1ELCU95XTLLS,5,clear_in,clear_ex,ambiguous,clear_ex
11078,A1ELCU95XTLLS,9,ambiguous,clear_ex,ambiguous,clear_in
11079,A1ELCU95XTLLS,16,clear_in,ambiguous,ambiguous,none
11080,A1ELCU95XTLLS,12,ambiguous,none,clear_ex,clear_ex
11081,A1ELCU95XTLLS,25,ambiguous,clear_ex,ambiguous,clear_ex
11082,A1ELCU95XTLLS,20,clear_ex,clear_ex,clear_ex,clear_ex
11083,A1ELCU95XTLLS,3,none,none,ambiguous,clear_ex
11084,A1ELCU95XTLLS,27,clear_ex,none,clear_ex,none
11085,A1ELCU95XTLLS,31,none,ambiguous,ambiguous,none
11086,A1ELCU95XTLLS,4,ambiguous,none,none,none
11087,A1ELCU95XTLLS,19,clear_in,ambiguous,clear_ex,clear_in
11088,A1ELCU95XTLLS,10,ambiguous,ambiguous,ambiguous,clear_ex
11089,A1ELCU95XTLLS,11,clear_in,ambiguous,clear_in,clear_ex
11090,A1ELCU95XTLLS,30,none,clear_in,clear_in,clear_ex
11091,A1ELCU95XTLLS,6,none,none,clear_in,clear_ex
11092,A1ELCU95XTLLS,15,ambiguous,clear_in,none,clear_in
11093,A1ELCU95XTLLS,17,none,none,clear_in,none
11094,A1ELCU95XTLLS,7,clear_ex,none,clear_in,none
11095,A1ELCU95XTLLS,14,clear_in,none,clear_in,clear_ex
11096,A1ELCU95XTLLS,24,ambiguous,clear_in,none,clear_ex
11097,A1ELCU95XTLLS,26,ambiguous,none,clear_in,clear_in
11098,AV7UX8QQXABSK,25,none,clear_ex,clear_ex,clear_in
11099,AV7UX8QQXABSK,7,clear_in,clear_in,none,clear_in
11100,AV7UX8QQXABSK,20,clear_in,none,none,clear_ex
11101,AV7UX8QQXABSK,21,clear_in,none,clear_in,clear_in
11102,AV7UX8QQXABSK,30,clear_ex,ambiguous,none,clear_in
11103,AV7UX8QQXABSK,2,clear_ex,none,clear_ex,none
11104,AV7UX8QQXABSK,11,clear_ex,ambiguous,clear_ex,clear_ex
11105,AV7UX8QQXABSK,26,none,ambiguous,none,none
11106,AV7UX8QQXABSK,12,clear_ex,clear_in,clear_in,clear_in
11107,AV7UX8QQXABSK,18,clear_ex,none,ambiguous,clear_ex
11108,AV7UX8QQXABSK,13,ambiguous,ambiguous,none,clear_in
11109,AV7UX8QQXABSK,24,clear_in,none,ambiguous,clear_ex
11110,AV7UX8QQXABSK,6,clear_ex,none,clear_in,none
11111,AV7UX8QQXABSK,17,clear_in,clear_ex,clear_ex,none
11112,AV7UX8QQXABSK,23,clear_ex,clear_in,clear_ex,clear_ex
11113,AV7UX8QQXABSK,9,none,ambiguous,ambiguous,clear_in
11114,AV7UX8QQXABSK,22,ambiguous,clear_in,clear_ex,clear_ex
11115,AV7UX8QQXABSK,8,ambiguous,none,clear_in,clear_in
11116,AV7UX8QQXABSK,5,clear_ex,ambiguous,none,none
11117,AV7UX8QQXABSK,4,clear_ex,clear_ex,clear_ex,clear_ex
11118,AV7UX8QQXABSK,15,none,clear_in,clear_ex,clear_in
11119,AV7UX8QQXABSK,3,clear_in,clear_ex,clear_in,clear_ex
11120,AV7UX8QQXABSK,19,ambiguous,none,clear_in,none
11121,AV7UX8QQXABSK,10,clear_in,ambiguous,clear_ex,clear_in
11122,AV7UX8QQXABSK,27,clear_ex,clear_ex,clear_in,clear_ex
11123,AV7UX8QQXABSK,28,ambiguous,clear_ex,none,clear_in
11124,AV7UX8QQXABSK,1,clear_ex,none,clear_ex,clear_in
11125,AV7UX8QQXABSK,14,ambiguous,clear_ex,clear_ex,clear_in
11126,AV7UX8QQXABSK,31,clear_ex,clear_in,ambiguous,none
11127,AV7UX8QQXABSK,16,ambiguous,ambiguous,none,clear_ex
11128,AV7UX8QQXABSK,29,ambiguous,none,none,none
11129,A1ONTPD4RQHVYK,26,clear_ex,clear_in,clear_in,clear_in
11130,A1ONTPD4RQHVYK,13,none,none,clear_in,clear_ex
11131,A1ONTPD4RQHVYK,10,ambiguous,ambiguous,clear_in,none
11132,A1ONTPD4RQHVYK,12,clear_in,clear_in,clear_ex,none
11133,A1ONTPD4RQHVYK,3,clear_in,ambiguous,none,clear_ex
11134,A1ONTPD4RQHVYK,22,clear_ex,ambiguous,none,clear_ex
11135,A1ONTPD4RQHVYK,27,none,ambiguous,clear_in,clear_ex
11136,A1ONTPD4RQHVYK,16,clear_ex,ambiguous,clear_ex,clear_ex
11137,A1ONTPD4RQHVYK,18,clear_ex,none,none,clear_in
11138,A1ONTPD4RQHVYK,25,ambiguous,clear_ex,none,clear_ex
11139,A1ONTPD4RQHVYK,2,clear_ex,clear_in,clear_ex,none
11140,A1ONTPD4RQHVYK,15,ambiguous,clear_in,clear_in,clear_in
11141,A1ONTPD4RQHVYK,21,none,clear_ex,none,none
11142,A1ONTPD4RQHVYK,17,clear_ex,none,ambiguous,none
11143,A1ONTPD4RQHVYK,14,ambiguous,none,ambiguous,none
11144,A1ONTPD4RQHVYK,23,clear_in,clear_in,clear_in,clear_ex
11145,A1ONTPD4RQHVYK,19,none,clear_ex,none,clear_in
11146,A1ONTPD4RQHVYK,30,none,none,ambiguous,clear_ex
11147,A1ONTPD4RQHVYK,6,clear_in,clear_ex,clear_ex,none
11148,A1ONTPD4RQHVYK,28,clear_ex,clear_ex,clear_ex,clear_ex
11149,A1ONTPD4RQHVYK,1,none,none,none,none
11150,A1ONTPD4RQHVYK,5,ambiguous,clear_ex,clear_in,clear_ex
11151,A1ONTPD4RQHVYK,31,ambiguous,ambiguous,none,clear_ex
11152,A1ONTPD4RQHVYK,4,clear_in,ambiguous,clear_ex,clear_ex
11153,A1ONTPD4RQHVYK,11,clear_in,clear_ex,clear_ex,clear_ex
11154,A1ONTPD4RQHVYK,7,none,ambiguous,clear_in,none
11155,A1ONTPD4RQHVYK,20,clear_in,none,none,none
11156,A1ONTPD4RQHVYK,8,clear_in,ambiguous,none,clear_in
11157,A1ONTPD4RQHVYK,24,ambiguous,clear_in,clear_ex,clear_ex
11158,A1ONTPD4RQHVYK,29,none,none,clear_ex,clear_ex
11159,A1ONTPD4RQHVYK,9,none,clear_ex,clear_ex,none
11160,A2287HLNN9EZ56,21,ambiguous,none,none,clear_ex
11161,A2287HLNN9EZ56,4,clear_ex,clear_in,clear_ex,clear_ex
11162,A2287HLNN9EZ56,7,ambiguous,ambiguous,ambiguous,none
11163,A2287HLNN9EZ56,15,clear_ex,ambiguous,ambiguous,clear_ex
11164,A2287HLNN9EZ56,28,clear_ex,ambiguous,clear_in,clear_in
11165,A2287HLNN9EZ56,14,clear_ex,ambiguous,clear_ex,clear_ex
11166,A2287HLNN9EZ56,17,clear_ex,ambiguous,none,none
11167,A2287HLNN9EZ56,25,none,clear_in,clear_in,clear_in
11168,A2287HLNN9EZ56,5,none,none,ambiguous,clear_ex
11169,A2287HLNN9EZ56,26,clear_in,ambiguous,ambiguous,none
11170,A2287HLNN9EZ56,23,none,none,ambiguous,none
11171,A2287HLNN9EZ56,30,none,clear_ex,none,clear_ex
11172,A2287HLNN9EZ56,18,clear_ex,clear_in,clear_ex,clear_in
11173,A2287HLNN9EZ56,12,none,none,ambiguous,clear_in
11174,A2287HLNN9EZ56,27,clear_ex,ambiguous,clear_in,clear_ex
11175,A2287HLNN9EZ56,1,none,clear_in,none,clear_in
11176,A2287HLNN9EZ56,2,ambiguous,clear_in,ambiguous,clear_in
11177,A2287HLNN9EZ56,20,ambiguous,ambiguous,clear_in,clear_ex
11178,A2287HLNN9EZ56,22,clear_in,none,none,none
11179,A2287HLNN9EZ56,31,clear_in,none,none,clear_ex
11180,A2287HLNN9EZ56,24,clear_in,clear_in,none,none
11181,A2287HLNN9EZ56,13,ambiguous,ambiguous,none,clear_ex
11182,A2287HLNN9EZ56,11,none,ambiguous,none,clear_ex
11183,A2287HLNN9EZ56,6,clear_ex,clear_in,clear_in,clear_ex
11184,A2287HLNN9EZ56,19,clear_ex,ambiguous,ambiguous,none
11185,A2287HLNN9EZ56,16,ambiguous,ambiguous,clear_ex,clear_ex
11186,A2287HLNN9EZ56,9,ambiguous,none,clear_in,clear_ex
11187,A2287HLNN9EZ56,29,clear_in,clear_ex,ambiguous,none
11188,A2287HLNN9EZ56,3,clear_ex,ambiguous,ambiguous,clear_in
11189,A2287HLNN9EZ56,8,clear_ex,clear_in,ambiguous,none
11190,A2287HLNN9EZ56,10,clear_in,clear_ex,clear_ex,clear_ex
11191,A2XQ3P6M9NZNYB,8,none,ambiguous,clear_in,clear_in
11192,A2XQ3P6M9NZNYB,28,ambiguous,ambiguous,clear_in,clear_in
11193,A2XQ3P6M9NZNYB,21,none,clear_in,clear_ex,clear_ex
11194,A2XQ3P6M9NZNYB,30,ambiguous,clear_ex,ambiguous,clear_ex
11195,A2XQ3P6M9NZNYB,2,clear_ex,ambiguous,clear_ex,clear_ex
11196,A2XQ3P6M9NZNYB,24,ambiguous,ambiguous,clear_in,none
11197,A2XQ3P6M9NZNYB,10,none,none,ambiguous,none
11198,A2XQ3P6M9NZNYB,9,ambiguous,ambiguous,ambiguous,clear_in
11199,A2XQ3P6M9NZNYB,3,clear_ex,ambiguous,ambiguous,none
11200,A2XQ3P6M9NZNYB,22,clear_ex,clear_in,clear_in,none
11201,A2XQ3P6M9NZNYB,18,clear_in,none,clear_ex,none
11202,A2XQ3P6M9NZNYB,29,clear_in,clear_in,clear_in,clear_in
11203,A2XQ3P6M9NZNYB,7,ambiguous,clear_in,clear_in,none
11204,A2XQ3P6M9NZNYB,11,ambiguous,clear_ex,clear_ex,none
11205,A2XQ3P6M9NZNYB,25,clear_ex,ambiguous,none,clear_in
11206,A2XQ3P6M9NZNYB,1,ambiguous,clear_in,ambiguous,clear_in
11207,A2XQ3P6M9NZNYB,19,none,clear_ex,clear_in,clear_ex
11208,A2XQ3P6M9NZNYB,31,clear_in,clear_ex,none,none
11209,A2XQ3P6M9NZNYB,12,none,ambiguous,none,clear_in
11210,A2XQ3P6M9NZNYB,27,ambiguous,clear_in,ambiguous,clear_ex
11211,A2XQ3P6M9NZNYB,6,ambiguous,ambiguous,ambiguous,clear_ex
11212,A2XQ3P6M9NZNYB,4,clear_ex,clear_in,ambiguous,none
11213,A2XQ3P6M9NZNYB,15,clear_in,ambiguous,none,none
11214,A2XQ3P6M9NZNYB,26,clear_in,none,ambiguous,clear_in
11215,A2XQ3P6M9NZNYB,20,clear_in,ambiguous,clear_ex,clear_in
11216,A2XQ3P6M9NZNYB,23,clear_ex,clear_in,clear_in,clear_in
11217,A2XQ3P6M9NZNYB,16,clear_in,none,clear_ex,clear_in
11218,A2XQ3P6M9NZNYB,14,ambiguous,none,none,clear_ex
11219,A2XQ3P6M9NZNYB,13,none,clear_ex,ambiguous,none
11220,A2XQ3P6M9NZNYB,5,clear_ex,ambiguous,ambiguous,clear_ex
11221,A2XQ3P6M9NZNYB,17,clear_in,none,clear_in,clear_ex
11222,ANJJQV9EY4QQ4,24,ambiguous,ambiguous,clear_ex,clear_in
11223,ANJJQV9EY4QQ4,31,clear_in,none,none,clear_ex
11224,ANJJQV9EY4QQ4,6,none,none,ambiguous,none
11225,ANJJQV9EY4QQ4,10,clear_ex,ambiguous,clear_ex,none
11226,ANJJQV9EY4QQ4,25,clear_in,clear_ex,clear_in,clear_in
